-73,-60,-64,-46,-60,100,100,100,-72,100,100,-71,-69,100,-76,100,-64,100,-78,-70,-77,100
-74,100,100,-45,-60,-58,100,-68,100,100,100,100,100,100,100,100,100,100,100,-70,100,100
-77,100,100,100,100,-57,-68,-68,100,100,-68,-76,-68,-66,-69,-86,-59,-83,100,100,100,-75
-77,-62,-71,-45,-62,-59,-68,100,100,-72,-68,-74,-66,-66,100,-85,-58,-79,-80,-70,-77,-81
-76,100,100,-45,100,-58,-69,-66,100,-72,100,100,-67,100,100,100,100,100,100,-70,100,-78
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,100
-56,-65,-52,-62,-57,100,100,100,-68,-89,100,-71,-68,-78,100,100,100,-84,100,100,-75,100
-55,100,-52,-62,-55,-52,-82,-66,100,-81,-72,100,100,100,100,-73,-74,-85,-84,100,-76,100
-54,-64,-52,-62,-56,-51,100,-66,-74,-85,-70,-77,-63,100,100,-73,-74,-84,-86,100,-75,-88
100,100,100,-62,-57,100,100,-66,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-63,-52,-63,-58,-51,-72,-66,-69,-77,-68,100,-64,100,-74,-73,-74,-83,-87,100,-75,-85
100,100,-56,100,100,100,100,100,100,100,100,100,-76,-72,-74,100,-82,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,-71,100,100,-66,100,100,-74,100,100,100,100,100,100,100,-73,100,100,100,100
-59,-58,100,100,-56,100,-65,100,100,100,100,-73,100,100,100,-68,100,100,-78,-73,100,100
100,100,100,100,100,-50,100,-64,-67,100,-74,100,100,100,100,100,100,-81,100,100,100,-79
-61,100,100,100,100,-76,-68,-67,100,100,-75,100,100,-66,100,-81,100,-80,100,100,100,100
100,100,100,100,100,100,-71,-67,100,100,100,100,-66,100,100,-83,-78,-81,100,100,100,100
100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,100,-52,-69,100,-56,-68,-61,-72,-68,-74,-84,-71,100,-79,-76,-86,-76,-77,-81,100,-81
-57,-73,-52,100,100,-58,-68,-62,100,100,-79,-80,-70,100,100,100,100,-81,100,100,-77,-83
-58,100,-51,-68,-52,-58,-67,-59,100,-67,-83,-81,-69,-73,-77,100,100,-80,-81,-78,-78,100
-56,-65,-52,-69,-52,-59,100,100,100,100,-76,-82,-70,-77,-75,-85,100,-82,-78,-78,-77,100
-56,100,-53,-70,-52,-58,-73,-58,-72,-71,-70,100,100,100,100,100,100,-82,-76,-79,-77,-79
-54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100
-53,-65,-58,100,-52,100,-82,100,100,-71,-68,100,100,100,100,100,-77,100,100,100,-75,-80
-54,100,100,100,100,-57,-79,-55,100,100,-69,100,100,100,100,100,100,100,100,100,-76,-81
100,-64,-58,-62,-51,-57,-77,100,100,-76,-68,100,100,100,-78,100,-77,100,-73,100,100,-80
-54,100,100,100,-51,-57,-76,100,100,100,-69,100,100,100,-82,-71,-85,100,-76,100,100,-79
-56,100,100,-75,-51,100,-76,100,100,-65,100,100,100,-86,100,100,100,100,100,-71,-84,100
-55,100,-63,100,100,100,-76,100,-75,-64,-69,-77,-76,100,100,-76,100,100,100,100,-85,-81
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-77,-70,100
-59,100,100,-78,-46,-65,-77,-62,-75,-61,100,-89,100,-80,-70,-73,100,100,100,100,-80,100
-68,100,100,-84,100,-72,100,100,100,-64,100,100,100,100,100,100,100,100,100,-76,100,100
-63,100,100,100,100,100,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-64,-65,-74,100,-67,-82,-70,-72,-64,-72,-85,-68,-85,-74,100,-79,-74,100,-67,-78,100
100,100,100,-73,-53,-67,-84,-75,-73,-63,-71,100,-67,-77,-72,-71,-79,-75,-75,-67,-78,-78
100,100,-59,100,-52,-63,-72,-60,-74,-61,-66,-85,-63,-78,-72,100,-78,-76,-74,100,100,100
100,-75,-59,100,-52,-63,-72,100,-74,-61,-66,-85,100,100,100,-69,-78,100,-74,100,-72,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,-65,100,-62,100,100,100,100,100,100,100,100,100
100,100,100,100,-51,100,100,100,-76,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-65,-77,-76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-80,-83,100,100
100,100,100,-77,100,100,100,100,100,-68,100,100,100,100,100,100,100,100,100,-74,100,100
100,100,100,-57,100,100,100,100,100,-62,100,100,100,100,100,100,100,100,100,-75,100,-70
100,100,100,100,100,-64,100,100,-53,100,100,-56,-70,-64,-73,-71,100,-74,-62,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,-77,100,100,100,100,-75,-62,100,100,100
100,-61,-62,-64,100,100,100,-58,100,100,100,100,100,100,100,100,100,100,100,-72,-78,-74
100,100,100,100,100,100,100,100,100,100,-68,-55,100,-60,100,100,100,100,-60,100,100,100
100,100,100,100,100,100,100,100,100,100,100,-56,100,100,-72,100,100,100,-62,100,100,100
100,-57,-64,-56,100,100,-57,-67,100,100,100,100,100,100,100,100,100,-75,-62,100,100,100
-66,-57,-64,-56,-71,-66,-58,-65,-66,-67,100,-62,-68,-58,-71,-68,-63,-75,-62,-79,-68,-66
100,-57,-64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-58,-64,100,100,100,100,100,-63,-69,100,100,100,100,100,100,100,-75,-61,-84,100,100
-65,-58,-69,-57,-72,100,-55,-73,-62,-67,100,100,100,-58,100,-71,-65,-74,100,-87,-77,-64
-74,100,100,100,100,-64,-54,100,-55,-66,100,100,100,-70,100,-75,100,100,100,100,100,-66
100,-59,-68,-57,-85,-64,100,-63,-55,-66,-70,100,100,100,100,100,100,-71,-68,100,-90,-66
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,-75,100,100,100,-63,-64,100,-75,-62,-61,-64,-61,100,-66,100,-87,100,100,100,100
100,100,-80,-69,100,100,-60,-77,100,-77,100,100,100,100,100,100,100,100,100,100,-72,100
-70,100,-82,-66,100,-61,100,-72,100,-76,100,-65,-63,-59,-69,100,100,100,-61,-72,100,-77
100,-69,-79,100,-68,-60,-60,100,100,-74,-61,-63,-63,100,100,100,100,100,100,-73,100,100
100,100,100,-67,100,100,100,100,100,100,100,100,100,100,100,-76,100,100,100,100,100,100
100,-60,-73,-60,100,-66,-69,100,-50,-69,100,-64,-62,-60,100,100,-68,-80,-66,100,-69,100
-67,-60,-72,-62,100,-62,100,-59,-51,-73,100,-63,-63,-61,-63,-77,-68,100,100,-74,-68,100
100,-60,100,100,100,100,100,100,100,100,-66,100,100,100,-64,-74,100,100,100,100,100,100
-65,100,100,-62,100,-59,100,-61,-52,100,100,-65,-64,100,100,100,100,100,100,-75,-73,-75
100,-61,100,100,-73,-59,100,100,100,-72,100,-65,100,100,-64,-72,100,-75,-64,100,100,100
100,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-64,100,100,100
-77,-72,100,100,-68,100,100,-60,-62,-74,100,100,-60,100,100,-70,100,-72,-65,-70,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-70,100,100,100,-68,100
-64,-70,-57,-65,100,-58,100,-62,-60,-74,-60,-68,100,-60,-84,-70,-70,100,100,-71,-68,-71
-66,100,100,100,100,-54,100,-58,100,100,-60,100,100,100,100,100,-70,100,100,100,-80,-68
100,-68,100,100,100,100,100,100,100,100,-60,100,100,-58,100,-70,-71,100,100,100,100,-68
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,-65,100,-68,100,-64,-50,100,-70,-60,-69,100,100,100,100,100,100,100,100,100,100
-60,-66,100,100,-68,-54,100,-53,100,-70,-60,100,-59,-56,-63,-73,100,-72,-67,-64,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-72,100
-64,-75,-68,-74,-55,-61,-80,-58,-61,-57,-58,-69,-61,-75,-73,-84,-76,-84,-69,-76,-72,100
-63,100,-69,-75,100,100,-81,-57,-61,100,-58,100,100,-69,-72,100,-75,100,-68,100,-72,100
100,-71,100,-75,-55,-61,-82,100,-61,100,-59,-70,100,-68,-72,100,-74,100,-68,100,-73,-71
100,100,100,100,-57,-61,100,-54,100,-60,100,-67,-60,-73,-72,-68,100,-82,-74,100,100,-74
100,100,100,-80,100,-61,100,100,-65,-57,100,100,-60,-71,100,-66,-76,100,-75,100,100,-72
-65,-65,-76,100,100,100,-75,-51,100,100,-68,-79,-59,100,-72,-69,100,-75,-75,-77,-73,100
-65,-64,100,100,100,-63,100,-52,-63,-64,-69,-80,-59,100,-72,-69,-76,-73,-74,-76,-73,100
-63,-64,100,100,100,100,-75,-52,-63,100,-68,100,100,100,100,100,-74,100,100,100,-75,100
-63,-65,-75,100,100,-61,-75,-52,-64,100,100,-77,-60,-73,-73,-71,100,100,-74,100,-76,100
-66,-67,-76,-66,-58,-63,-78,-52,-64,100,100,-76,-60,100,100,-71,-74,100,-74,-86,-77,-72
100,-75,-60,100,100,-62,-81,-56,-62,100,-72,-72,100,100,-72,-74,-87,100,-77,-79,-76,-78
100,100,100,100,-55,-62,100,100,100,-63,100,100,-66,-73,-75,-72,100,100,100,100,-78,100
100,100,100,100,-44,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,100,100
100,100,-64,100,100,100,100,100,100,100,-74,100,100,100,100,100,100,-80,100,100,100,100
100,100,100,100,100,-68,100,100,100,100,100,-83,100,100,100,-81,100,100,100,100,100,100
100,100,100,100,100,-70,100,100,100,100,100,-81,100,-74,100,100,100,100,-81,100,100,100
-61,100,100,100,-55,100,100,100,100,-74,-77,100,100,-74,100,-74,100,-80,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-70,100,-81,-74,-52,100,-79,-60,-75,100,-68,-79,100,100,-77,-77,100,-81,-74,-80,-74,-74
100,100,100,100,100,100,100,100,-73,100,100,-76,100,100,100,100,100,100,100,100,100,100
-69,-74,-86,100,-49,-66,-89,100,-70,-61,-72,-74,-75,100,-66,100,-83,-74,-81,-69,-68,-75
-67,-75,-89,100,100,100,100,-66,100,100,-72,100,100,100,-65,100,-85,100,100,100,100,-74
100,-78,-86,-82,-50,-66,100,-64,-70,-61,-71,-75,100,-80,100,100,100,100,-80,100,100,100
100,-67,100,-81,-44,-64,-72,-64,-72,-72,100,-77,100,100,-70,-74,-75,-76,-72,-64,-74,-69
100,100,100,100,100,100,-71,100,100,100,100,100,100,100,100,100,100,100,100,-64,100,100
100,100,100,100,100,100,100,100,100,-58,100,100,100,100,100,100,100,100,100,100,100,100
100,100,-61,-62,-66,100,100,-69,-55,100,100,100,100,-56,100,100,100,100,100,100,100,-63
100,100,-61,100,-67,100,-73,-72,100,-57,100,100,-77,-53,100,100,100,100,100,100,-70,-64
100,100,-60,100,100,100,100,100,100,-60,-84,-44,100,-56,100,-68,100,-78,-65,-64,100,100
100,-74,100,-66,-68,100,-72,-75,-54,-60,100,-43,-82,-55,-69,-72,-67,100,100,-63,-70,100
-74,-73,100,100,-71,-67,-72,-76,-54,100,100,100,100,100,100,100,-67,-86,100,100,-72,-65
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-63,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,-69,-60,-69,100,100,100,100,100,-58,100,100,100,100,100,100,100,100,100,100,-61
100,-64,100,-62,100,100,100,100,100,-52,100,100,100,100,100,100,100,100,-68,100,-66,100
-88,100,-70,100,100,100,100,-67,-63,-67,100,100,-65,100,100,-80,-62,100,-68,100,-66,-72
-88,100,100,100,100,100,100,100,-62,100,100,100,100,100,-72,-82,100,100,100,100,-67,100
100,100,100,100,100,100,100,100,100,100,100,100,-63,100,100,100,100,100,100,100,100,100
-79,-74,-62,-66,-65,100,-71,-57,-54,-63,-58,-66,-60,-61,-77,-70,-71,-83,-71,-83,-75,100
100,100,100,-66,-68,100,100,100,100,-67,-57,100,100,100,100,-70,100,100,-88,100,-88,100
-84,-70,100,100,-67,-54,-68,100,-57,100,-60,-64,100,-72,100,100,-68,-85,100,-83,100,100
100,-73,-62,-65,-68,-54,-67,-58,100,-63,100,-65,100,-71,100,-69,-68,100,-74,-82,-81,-71
-84,-78,100,100,-67,-55,100,100,-57,100,100,100,100,-66,100,100,100,-65,100,100,-78,-70
100,-75,100,100,100,100,100,100,100,-65,-58,100,-74,-62,100,100,100,-66,100,-71,100,100
100,100,100,100,100,100,-56,100,100,-65,-58,-63,-72,100,-82,-65,-62,-66,100,-72,-76,-72
-66,-74,-64,-66,-67,-54,-56,100,-67,100,-58,-63,100,-62,100,100,-62,-66,-76,100,-75,-72
100,-72,-63,-66,-67,100,100,100,100,-66,100,100,100,-59,100,-64,100,-67,100,-72,100,100
100,-70,100,-64,-66,-53,100,-59,-74,100,100,100,-63,100,-72,100,-63,100,-74,-74,-77,100
100,100,-74,-63,100,-57,100,-61,-54,-58,-52,-76,-60,-74,-72,-73,100,100,100,-83,-77,100
100,-74,-80,-64,-79,100,-66,-60,100,-59,-52,-78,100,100,-70,-72,100,100,100,100,100,100
100,100,100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-76,100,-72,-66,100,100,100,100,100,-42,100,100,100,100,-66,100,100,100,100,100,100
100,100,100,-75,100,100,100,100,100,-52,100,100,100,100,100,-68,100,100,-67,100,-75,100
100,-70,100,-76,100,100,-70,-54,-62,-53,-43,100,-54,-71,-72,-68,-72,-76,-67,100,-77,100
-68,-72,100,-73,-74,100,100,-55,-68,100,100,100,-52,100,-73,100,100,-72,-65,100,-76,-79
100,100,100,100,100,-70,-74,100,100,100,100,-57,-53,100,100,-67,-72,-68,-67,100,-75,100
-65,-63,100,-67,-72,-65,-68,-54,-56,-57,-42,100,100,-66,-65,-75,100,-71,100,-66,100,-82
100,100,-70,-68,-65,100,100,100,100,100,-43,100,-55,100,100,-68,-80,100,100,-65,-70,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-66,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,-71,100,100,100,-63,100,100,100,100,100,-60,100,100,100,100,100,-68,100,100,100
100,-65,100,100,100,100,100,-55,100,100,100,100,100,100,-65,100,100,100,100,-64,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-59,-70,100,100,100,100,100,100
-70,-70,-68,-71,-57,-62,100,100,-65,100,-57,100,-61,-71,100,-63,-71,100,-68,-67,100,-68
-73,-73,-68,100,-57,-60,-67,-64,-69,-44,-57,-70,-57,-70,-62,-64,100,-75,-70,-68,100,-66
100,100,100,100,100,100,100,100,100,-44,100,100,100,100,100,-63,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,-65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,-46,100,100,-56,100,100,100,100,100,-69,100,100,100
100,100,100,100,100,100,100,100,100,-46,100,100,100,100,100,100,-81,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-73,100,100,-66,100
100,100,100,100,100,100,100,100,100,100,100,-74,100,-75,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,-64,100,100,-76,100,100,100,100,100,100,100,100,100,-77
-63,-80,-73,-87,-62,-77,-72,-70,-64,-53,-67,-74,-66,-74,-64,100,-77,-74,-72,100,-71,-76
-63,-80,-74,100,-61,100,-72,-69,100,-53,-67,-75,-68,-74,-64,100,-76,-74,-73,100,-70,100
-62,-82,100,100,100,-70,100,-68,-64,-52,-68,100,-69,-75,-62,100,100,-74,-73,-68,-69,100
100,100,100,100,100,100,100,100,100,100,100,100,100,-74,-62,-67,-76,100,100,100,100,100
-62,100,-70,100,100,-65,-77,-61,-70,-53,-69,100,-79,-72,-66,-73,100,-62,100,100,100,100
100,100,100,100,100,100,-77,100,100,100,100,100,100,-74,100,100,100,100,100,100,100,100
100,100,100,100,100,100,-77,-61,100,100,100,100,-76,-73,100,100,100,100,100,100,-71,100
-62,-73,-70,100,100,100,-77,100,100,-54,100,100,-75,-73,-68,100,-80,100,-77,100,-72,-82
-62,100,100,-77,100,100,-76,100,-71,-53,100,-80,100,-74,100,-73,-79,-61,100,-70,100,-83
100,100,100,-83,100,-67,-77,-73,100,-46,-68,100,-61,-74,-68,100,-81,-69,-83,100,-74,100
100,100,100,100,100,100,-76,100,100,100,100,100,-60,100,100,100,100,-69,100,100,-74,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,-84,100,100,100,100,100,100,100
-78,-71,-70,-70,-82,-68,-60,100,-69,-72,-67,-57,-62,-60,-81,100,-59,-69,-62,-73,-68,-59
-74,100,-76,100,-77,-69,-59,100,-63,-75,-70,-56,-62,100,-76,-63,-72,100,-62,-64,-72,-60
100,-78,-75,-71,-75,100,-58,100,-62,100,100,-56,-62,100,-74,-62,-65,-79,-63,-65,-71,-59
100,100,100,100,100,-74,-58,100,100,100,100,-56,-64,-65,100,100,100,100,100,100,-70,-60
-70,-78,-72,-74,-74,-72,-57,-62,100,-72,-68,-55,-63,100,-69,100,100,-78,-62,100,-69,-59
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-61
100,100,100,100,100,100,100,100,100,100,-62,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,-73,100,100,100,100,100,100,-58,100,100,-56,-57,-52,100,100,100,100,100
100,100,100,100,-75,100,100,100,100,-71,100,100,100,100,100,100,100,-69,-80,100,100,100
100,100,-74,-70,100,100,100,-69,100,100,100,100,100,100,-66,-66,100,100,100,-71,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,-72,100,100,100,100,100,-65,100,100,100,100,100,100,100,100,-58,100,-64,100
100,-72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-62,100,100,100,-64,100
100,100,100,100,100,100,100,-74,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,-65,100,100,100,100,100,-54,100,100,100,-58,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
